start_date;end_date;status;ip_address;progress;duration_in_seconds;finished;recorded_date;response_id;recipient_last_name;recipient_first_name;recipient_email;external_reference;location_latitude;location_longitude;distribution_channel;user_language;q_recaptcha_score;q_relevant_id_duplicate;q_relevant_id_duplicate_score;q_relevant_id_fraud_score;q_relevant_id_last_start_date;intro;gender;age_5;edu;mzam;woj;home_ownership_1;home_ownership_2;home_ownership_3;changed_heating;media_weekly_1;media_weekly_2;media_weekly_3;media_daily_1;media_daily_2;media_daily_3;most_common_soc_med_1;most_common_soc_med_2;most_common_soc_med_3;most_common_soc_med_4;most_common_soc_med_5;most_common_soc_med_6;most_common_soc_med_7;most_common_soc_med_8;most_common_soc_med_9;most_common_soc_med_10;most_common_soc_med_11;active_soc_media;passive_soc_media;q5_eu_attitudes_1;financial_sit_1;financial_sit_2;financial_sit_3;security_1;security_2;security_3;security_4;security_5;security_6;q119_first_click;q119_last_click;q119_page_submit;q119_click_count;q120_first_click;q120_last_click;q120_page_submit;q120_click_count;q121_first_click;q121_last_click;q121_page_submit;q121_click_count;security_freedom_1;security_freedom_2;security_freedom_3;security_freedom_4;security_freedom_5;security_freedom_6;security_freedom_7;att_check_exp;finan_exp;effectiveness_exp;support_exp;acceptability_exp;attention_control;fin_control;effectiveness_contr;support_control;accept_control;nar_1;nar1_end;nar_2;nar2_end;nar_3;nar3_end;nar_4;nar4_end;OLDnar_5;nar5_end;OLDnar_6;nar6_end;OLDnar_7;nar7_end;OLDnar_8;nar8_end;q131;q132;q128_first_click;q128_last_click;q128_page_submit;q128_click_count;q1_sm_2;q1_sm_3;q1_sm_4;q1_sm_5;q1_sm_6;q1_comm;q2_sm_2;q2_sm_3;q2_sm_4;q2_sm_5;q2_sm_6;q2_comm;q3_sm_2;q3_sm_3;q3_sm_4;q3_sm_5;q3_sm_6;q3_comm;q4_sm_2;q4_sm_3;q4_sm_4;q4_sm_5;q4_sm_6;q4_comm;q5_sm_2;q5_sm_3;q5_sm_4;q5_sm_5;q5_sm_6;q5_comm;q6_sm_2;q6_sm_3;q6_sm_4;q6_sm_5;q6_sm_6;q6_comm;q7_sm_2;q7_sm_3;q7_sm_4;q7_sm_5;q7_sm_6;q7_comm;q8_sm_2;q8_sm_3;q8_sm_4;q8_sm_5;q8_sm_6;q8_comm;realistic;credibility;realistic_control;credible_control;political;political_6_text;institution_trust_1;institution_trust_2;institution_trust_3;institution_trust_4;institution_trust_5;sss_1;outro_2_comments;outro_3;q_language;q_terminate_flag;q_total_duration;create_new_field_or_choose_from_dropdown;id;survey_hash;gr;condition;q_ambiguous_text_present;q_ambiguous_text_questions;q_straightlining_count;q_straightlining_percentage;q_straightlining_questions;q_unanswered_percentage;q_unanswered_questions;att_merged;realist_merged;credib_merged;finan_burden_merged;effec_merged;support_merged;accep_merged;finan_sit_avg;trait_secur_avg;trait_free_avg;state_secur_avg;state_free_avg;antim_narr_intr;antim_narrat_endors_avg;main_narrat_endors_avg;engagement_total;relat_antim_interest;total_soc_media_mainstreamness;main_endorsement_soc_media;antim_endorsement_soc_media;Nar_5correct;nar_6correct;nar_7correct;nar_8correct;Mainstream_Interest_avg
12/18/2024 22:28:02;12/18/2024 22:38:14;0;31.0.77.189;100;612;1;12/18/2024 22:38:15;R_2A2oGIHt5T5RNKx; ; ; ; ;52.2177;20.9915;anonymous;PL;,699999988079071; ;0;0;10/14/1582 0:00:00;1;1;32;3;3;10; ;1; ;2;10;1;5;7;1;1;1; ; ;1; ;1; ;1; ; ; ;4;6;18;3;4;3;4;5;4;4;4;3; ; ; ; ; ; ; ; ;10,398;130,44;131,27;16;3;3;3;3;4;4;2; ; ; ; ; ;3;1;4;4;4;3;5;5;6;2;3;3;2;5;2;5;3;5;3;6;4; ; ;0;0;15,99;0;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ; ; ;4;5;1; ;3;3;2;2;3;6; ;4;PL; ;612; ;c5b00b69aee9825171bb19cd272caae8;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0943396226415094;QID56, QID64, QID43, QID65, QID49;3;4;5;1;4;4;4;3,33333333333333;4,33333333333333;3,66666666666667;3;3,33333333333333;3,25;4;3;4;-2;0;0;0;3;3;3;4;3,25
12/18/2024 22:21:02;12/18/2024 22:39:19;0;217.28.156.68;100;1096;1;12/18/2024 22:39:19;R_8fW3pQw84skxTB7; ; ; ; ;52.553;19.6812;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;35;3;1;3; ;1; ;2;10;1;10;2;1;1;1; ; ;1; ; ; ; ; ; ; ;2;6;0;1;1;1;7;7;4;7;7;7; ; ; ; ; ; ; ; ;0;0;153,508;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;4;7;7;7;7;7;7;4;7;7;7;9;1;9;7;9;7;9;1; ; ;0;0;21,254;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;4;4;7; ;4;1;4;1;1;3; ;4;PL; ;1096; ;95b91eda7c015430fca3ade5246f0b89;gtj3cm;3;control;0; ;3;,428571428571429;QID22, QID33, QID9;,0188679245283019;QID43;3;4;4;1;4;7;7;1;6;7;1;1;6,25;7;4;8;-2,75;-2;2;-4;7;7;7;7;7
12/18/2024 22:25:27;12/18/2024 22:40:13;0;31.0.77.148;100;886;1;12/18/2024 22:40:14;R_23xO02tq7GdBKYG; ; ; ; ;52.2177;20.9915;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;45;3;1;6; ;1; ;2;10;1;10;4;1;1;1; ;1;1; ;1; ;1; ; ; ;2;6;1;2;2;2;7;7;7;7;7;7;1,237;188,2;191,986;17; ; ; ; ; ; ; ; ;7;7;7;1;7;7;7;2;4;7;7;7; ; ; ; ; ;7;7;7;7;7;7;7;7;9;7;9;7;9;7;9;7; ; ;0;0;17,462;0;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;7;7; ; ;2; ;7;7;7;7;7;3; ;4;PL; ;886; ;6e61710b2fd53ea117ea4e1d0d2ed664;gtj3cm;1;obligatory;0; ;4;,571428571428571;QID10, QID12, QID33, QID9;,0566037735849057;QID43, QID64, QID65;2;7;7;4;7;7;7;2;7;7;5,5;7;7;7;7;6;-2;0;0;0;7;7;7;7;7
12/18/2024 22:23:10;12/18/2024 22:40:25;0;37.31.154.19;100;1035;1;12/18/2024 22:40:25;R_8zoAk0mtfQNz0MV; ; ; ; ;54.3386;18.6131;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;62;4;1;11; ;1; ;2;1;2;3;4;1;3;1; ;1;1; ; ; ; ; ; ; ;3;5;91;3;2;2;5;6;5;5;6;5; ; ; ; ;0;0;124,607;0; ; ; ; ;4;4;3;5;5;5;5;1;4;5;5;5; ; ; ; ; ;5;5;3;2;2;2;5;5;6;5;7;5;6;5;8;6; ; ;0;0;18,086;0;1;0;0;0;0; ;0;0;0;0;1; ;0;1;0;0;0; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;5;4; ; ;3; ;5;3;2;6;4;5; ;4;PL; ;1035; ;0c56dfe5e78f530df623a82e84377077;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;5;4;4;5;5;5;2,33333333333333;5,33333333333333;5,33333333333333;4;5;3,75;3,5;5,25;8;-3;4;4;0;4;5;4;6;4,75
12/18/2024 22:21:32;12/18/2024 22:40:30;0;31.182.251.216;100;1137;1;12/18/2024 22:40:31;R_8Xmt9nY9jaBqEom; ; ; ; ;51.7794;19.4526;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;50;4;1;5; ;1; ;2;1;1;10;4;1;1;1;1; ;1; ; ;1; ; ; ; ;2;6;85;4;2;2;7;7;5;7;6;6; ; ; ; ;4,142;128,647;130,408;64; ; ; ; ;7;7;7;7;7;7;7;1;4;4;1;1; ; ; ; ; ;6;5;6;7;5;4;6;4;8;2;8;7;8;6;8;3; ; ;10,265;10,265;20,801;1;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;6;6; ; ;1; ;7;6;4;5;6;6; ;4;PL; ;1137; ;4ff53a97ecbf28c233e1220bb1a7a5bf;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID22, QID33;,150943396226415;QID64, QID67, QID63, QID66, QID43, QID62, QID65, QID49;1;6;6;4;4;1;1;2,66666666666667;6,33333333333333;6,33333333333333;7;7;5,75;5;4,5;1;-2,25;-1;0;-1;6;6;6;6;6
12/18/2024 22:23:18;12/18/2024 22:41:09;0;46.174.212.38;100;1071;1;12/18/2024 22:41:10;R_8hT5M5bBAViCZ2B; ; ; ; ;49.8714;21.7837;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;1;45;3;2;9; ;1; ;2;10;1;9;4;1;1;1; ; ; ; ; ; ; ; ; ; ;5;5;71;4;3;3;3;5;4;4;4;5;0;0;182,699;0; ; ; ; ; ; ; ; ;4;4;4;4;4;4;4;2;1;3;4;4; ; ; ; ; ;4;4;4;4;4;4;4;4;6;4;6;4;6;5;6;4; ; ;0;0;17,322;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;5; ;6;5;4;5;5;7; ;4;PL; ;1071; ;3f7230c227af0ac49cc967b652ab1996;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID22, QID33;,132075471698113;QID56, QID64, QID63, QID43, QID62, QID65, QID49;2;4;4;1;3;4;4;3,33333333333333;4;4,33333333333333;4;4;4;4;4,25;2;-2;2;2;0;4;4;4;4;4
12/18/2024 22:20:58;12/18/2024 22:41:52;0;31.41.138.97;100;1253;1;12/18/2024 22:41:52;R_8lDg8Ev85hDB4iO; ; ; ; ;51.2188;18.5727;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;67;4;2;5; ;1; ;2;1;1;9;5;2;1;1;1;1;1; ;1;1;1; ; ; ;4;6;70;5;4;4;7;7;5;7;7;7; ; ; ; ;10,992;119,359;123,9;21; ; ; ; ;5;3;7;5;7;7;7;1;2;3;5;3; ; ; ; ; ;7;7;7;6;2;5;7;7;1;2;7;5;4;4;6;4; ; ;0;0;18,888;0;1;1;0;0;0; ;1;1;0;0;0; ;1;1;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;1;0;0;0; ;0;0;0;0;0; ;1;1;0;0;0; ;3;3; ; ;1; ;2;3;1;2;3;7; ;4;PL; ;1253; ;fcd5f7ba43174537f1a94d5276453f4d;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0377358490566038;QID43, QID66;1;3;3;2;3;5;3;4,33333333333333;6,33333333333333;7;5;7;5,75;6,25;3,75;12;1,25;-3;1;-4;1;5;2;4;3
12/18/2024 22:09:50;12/18/2024 22:41:56;0;94.254.152.239;100;1925;1;12/18/2024 22:41:57;R_2JEB1JJsXRmcjel; ; ; ; ;50.0585;19.9342;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;28;3;1;9; ;1; ;2;10;1;9;5;1;1;1; ; ;1; ; ; ;1; ; ; ;4;6;49;2;1;1;7;7;7;7;7;7;5,181;55,542;126,72;50; ; ; ; ; ; ; ; ;7;7;7;7;7;7;7;2;5;1;1;1; ; ; ; ; ;1;4;1;4;1;4;7;4;1;4;1;4;1;4;1;4; ; ;1,17;6,177;17,576;4;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;4;4; ; ;7; ;1;1;1;1;1;6;Nie;4;PL; ;1925; ;b940154d77c0b6f02ae533d98c4b2b0c;gtj3cm;1;obligatory;0; ;4;,571428571428571;QID10, QID12, QID22, QID33;0; ;2;4;4;5;1;1;1;1,33333333333333;7;7;7;7;2,5;4;4;8;1,5;-1;1;-2;1;1;1;1;1
12/18/2024 22:22:43;12/18/2024 22:42:09;0;37.30.126.239;100;1165;1;12/18/2024 22:42:09;R_8rpcy0b0fSoGQtp; ; ; ; ;52.4052;16.9339;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;54;3;4;15; ;1; ;2;6;1;10;5;1;1;1; ; ; ; ; ; ; ; ; ; ;3;6;100;1;1;1;4;6;4;7;7;7;12,419;133,035;139,222;15; ; ; ; ; ; ; ; ;4;4;4;7;7;7;7;2;5;4;4;4; ; ; ; ; ;7;7;4;4;6;7;1;5;9;7;7;7;4;7;9;7; ; ;0;0;17,126;0;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;1;0; ;7;7; ; ;7; ;7;1;4;4;1;3; ;4;PL; ;1165; ;b776180c6c54a5457b42b19332b0d182;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID33, QID9;,113207547169811;QID56, QID64, QID66, QID43, QID62, QID65;2;7;7;5;4;4;4;1;4,66666666666667;7;4,75;7;4,5;5,75;7;3;-2,75;-2;0;-2;7;5;2;7;5,25
12/18/2024 22:32:54;12/18/2024 22:42:54;0;89.64.36.86;100;600;1;12/18/2024 22:42:55;R_2asp27CPxzxChJD; ; ; ; ;50.0643;19.9784;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;43;4;1;13; ;1; ;2;4;2;4;3;4;2;1;1;1;1; ;1; ;1; ; ; ;4;4;61;4;3;2;6;4;3;4;5;4; ; ; ; ;1,637;136,484;138,402;16; ; ; ; ;3;3;4;6;6;6;6;1;4;5;4;5; ; ; ; ; ;4;5;6;6;5;5;5;5;7;6;6;4;7;4;7;4; ; ;0;0;16,428;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;5;5; ; ;4; ;6;4;4;4;5;4; ;4;PL; ;600; ;ac8bfcbeb3df1386e170ba02beffc3a0;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;5;5;4;5;4;5;3;4,33333333333333;4,33333333333333;4;6;5;5,25;4,5;8;-1,75;0;4;-4;5;4;5;5;4,75
12/18/2024 22:19:09;12/18/2024 22:43:03;0;46.112.112.171;100;1433;1;12/18/2024 22:43:03;R_8DJb4Un5TldA3tL; ; ; ; ;50.2604;19.0071;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;31;4;1;8; ;1; ;2;6;5;7;1;4;5;1; ; ;1; ; ; ; ; ; ; ;2;3;50;3;4;3;4;5;6;5;4;5; ; ; ; ; ; ; ; ;0;0;255,863;0;1;2;2;2;2;2;2; ; ; ; ; ;3;2;5;5;5;5;5;5;7;6;7;7;2;8;5;8;5;7;7;7;7; ; ;0;0;18,921;0;0;0;1;0;0;Zmiany klimatyczne zależą w dużej mierze od działalności człowieka.;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;5;5;7; ;5;3;2;4;4;5;Dziękuję bardzo  za zaproszenie do badania. Świat zmienia się na gorsze i wszyscy kiedyś na tym ucierpią.  Pozdrawiam KT;4;PL; ;1433; ;29684b4bdf7669cd1cf89414f62111d3;gtj3cm;3;control;0; ;1;,142857142857143;QID33;0; ;3;5;5;2;5;5;5;3,33333333333333;5;4,66666666666667;1,75;2;5,75;5,25;6;8;-1,75;7;4;3;6;6;5;5;5,5
12/18/2024 22:23:48;12/18/2024 22:44:02;0;37.225.0.6;100;1213;1;12/18/2024 22:44:02;R_8CGK6dY6IJG5Rol; ; ; ; ;51.7737;19.4767;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;26;4;1;5; ;1; ;2;8;1;9;6;1;1;1; ;1;1; ; ;1;1; ; ; ;3;6;80;4;5;4;7;6;7;4;4;6; ; ; ; ;2,712;128,332;129,333;39; ; ; ; ;5;7;6;7;5;5;6;1;4;5;5;5; ; ; ; ; ;3;2;2;1;2;1;6;5;8;7;6;5;7;7;5;4; ; ;0;0;15,855;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;1;0;1;A w płaską ziemię też wierzysz?;0;0;0;0;0; ;1;0;0;1;0; ;1;0;1;0;0;Wszystko fajnie, ale w dalszym ciągu zmiany powinny się zacząć od ogromnych koncernów, a kończyć na indywidualnych konsumentach...;1;0;1;0;0;W końcu! Może niektórzy zdejmą nogę z gazu!;1;0;0;1;0; ;5;6; ; ;3; ;6;2;3;5;3;6; ;4;PL; ;1213; ;e863c2c654fbb4ffe16e746079eec3d1;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0357142857142857;QID43, QID63;1;5;6;4;5;5;5;4,33333333333333;6,66666666666667;4,66666666666667;6,25;5,33333333333333;3,25;2,25;5,75;12;-3,25;7;4;3;6;4;5;3;4,5
12/18/2024 22:01:29;12/18/2024 22:46:20;0;89.234.225.168;100;2690;1;12/18/2024 22:46:21;R_2Oj1rMXb9upqKRQ; ; ; ; ;50.0865;21.0441;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;1;34;2;1;6; ;1; ;2;9;1;2;7;5;1;1; ;1;1; ;1; ;1; ; ; ;6;3;3;3;3;2;7;6;7;6;7;7; ; ; ; ; ; ; ; ;4,79;176,286;177,993;47;1;4;1;1;1;1;1; ; ; ; ; ;3;1;7;7;5;7;5;7;7;6;5;7;7;9;1;5;3;9;7;9;4; ; ;0;0;57,002;0;1;0;0;0;0; ;0;0;0;0;1; ;0;1;0;0;0; ;0;1;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;5;6;2; ;7;7;7;7;7;5; ;4;PL; ;2690; ;9c65e7b13b7f9eaddca0afa998aef030;gtj3cm;3;control;0; ;2;,285714285714286;QID10, QID33;,0188679245283019;QID43;3;5;6;1;7;7;5;2,66666666666667;6,66666666666667;6,66666666666667;1,75;1;6,75;6;3,75;8;-1,25;2;2;0;7;3;7;7;6
12/18/2024 22:22:59;12/18/2024 22:46:47;0;37.30.40.47;100;1427;1;12/18/2024 22:46:48;R_2Jkf0xXRMBLNFwg; ; ; ; ;51.7646;19.4641;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;40;4;3;2;1;1; ;2;1;10;8;1;2;2; ; ; ;1; ; ;1; ; ; ; ;1;1;1;5;5;1;7;7;7;7;7;7; ; ; ; ; ; ; ; ;2,689;147,9;155,185;27;3;1;1;1;1;1;1; ; ; ; ; ;3;1;7;7;7;7;7;7;7;7;7;7;7;1;1;9;7;9;7;9;7; ; ;19,488;19,488;22,301;1;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;2;3;2; ;1;1;1;1;1;6; ;4;PL; ;1427; ;e9f79328dd9db815ff9ff5d7569fb47a;gtj3cm;3;control;0; ;3;,428571428571429;QID10, QID12, QID33;,0188679245283019;QID43;3;2;3;1;7;7;7;3,66666666666667;7;7;1,5;1;7;7;5,5;8;0;0;2;-2;1;7;7;7;5,5
12/18/2024 22:34:19;12/18/2024 22:47:49;0;188.146.4.210;100;809;1;12/18/2024 22:47:49;R_8lhkQXQZercjclO; ; ; ; ;53.1405;23.1217;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;29;3;3;10; ;1; ;2;10;1;10;4;1;1;1; ; ;1; ;1; ;1; ; ; ;1;1;56;2;2;3;6;5;5;5;5;4; ; ; ; ;3,734;105,709;121,891;28; ; ; ; ;4;3;4;4;3;3;3;1;1;4;4;4; ; ; ; ; ;3;4;7;7;7;7;7;7;6;4;6;4;6;4;6;4; ; ;0;0;16,598;0;0;0;0;0;1; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;7; ;5;5;4;4;3;5; ;4;PL; ;809; ;f1a2194921205a1dac3f04f0f3a2ff5f;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;4;4;1;4;4;4;2,33333333333333;5,33333333333333;4,66666666666667;3,75;3;6;6,25;4;8;0;2;3;-1;4;4;4;4;4
12/18/2024 22:35:14;12/18/2024 22:48:14;0;31.0.49.226;100;780;1;12/18/2024 22:48:15;R_8FRslFwd8Hvrz60; ; ; ; ;51.7526;19.3917;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;39;4;1;5; ;1; ;2;2;1;9;6;1;1;1; ;1;1; ; ; ;1; ; ; ;2;6;49;3;3;3;4;5;3;3;3;3; ; ; ; ;4,609;50,417;136,563;25; ; ; ; ;6;6;6;5;4;5;6;1;4;4;4;4; ; ; ; ; ;5;4;5;5;3;3;4;4;6;4;7;5;7;4;7;5; ; ;0;0;23,544;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;7; ;4;3;3;3;3;5; ;4;PL; ;780; ;f3f96d58c24c8c463a73f0364173dab3;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,150943396226415;QID56, QID64, QID63, QID66, QID43, QID62, QID65, QID49;1;4;4;4;4;4;4;3;4;3;5,75;5;4,25;4;4,5;1;-2,5;1;1;0;4;5;5;5;4,75
12/18/2024 22:04:21;12/18/2024 22:49:59;0;188.146.16.1;100;2737;1;12/18/2024 22:50:00;R_2CSukrGSSeJn1zX; ; ; ; ;51.2523;22.5792;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;47;3;1;3; ;1; ;2;6;2;5;4;2;2;1; ; ;1; ;1; ;1; ;1; ;3;6;30;3;3;2;6;6;4;2;4;4; ; ; ; ; ; ; ; ;34,299;69,723;127,336;3;4;5;5;4;3;6;7; ; ; ; ; ;3;1;5;5;7;7;7;7;7;1;2;4;6;8;4;7;4;5;3;5;4; ; ;0;0;31,301;0;0;0;1;0;0;Może być tylko gorzej;0;0;0;0;1; ;0;1;0;0;0; ;0;0;0;0;1; ;0;0;1;0;0;Tego się nie da już naprawić.;0;0;1;0;0;Tak trzymać.;0;0;1;0;0;Bzdura.;1;0;0;0;0; ; ; ;4;2;7; ;6;4;5;3;4;7;Ciekawie było i innowacyjnie.;4;PL; ;2737; ;98de299df2082a5fdb898fcfa3a940d3;gtj3cm;3;control;0; ;1;,142857142857143;QID33;0; ;3;4;2;1;5;5;7;2,66666666666667;5,33333333333333;3,33333333333333;4,5;5,33333333333333;4,75;5,5;3,75;8;-1,5;3;1;2;6;5;3;3;4,25
12/18/2024 22:35:24;12/18/2024 22:51:33;0;185.25.120.241;100;968;1;12/18/2024 22:51:33;R_2dZ8Xcah3c2VtWQ; ; ; ; ;50.0224;22.6711;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;2;47;4;2;9; ;1; ;2;7;1;5;6;1;4;1; ; ;1; ;1;1;1; ; ; ;4;6;81;3;2;1;5;7;4;6;6;6; ; ; ; ;5,219;130,499;134,402;40; ; ; ; ;4;6;3;4;3;3;4;1;2;6;6;6; ; ; ; ; ;5;3;4;3;3;2;5;4;7;6;8;6;7;5;7;5; ; ;0;0;20,774;0;0;0;0;1;0; ;0;0;0;1;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;6;5; ; ;1; ;6;4;4;4;4;7;Nie mam;4;PL; ;968; ;be6c464f0b9730a5825799a769ca6355;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;0; ;1;6;5;2;6;6;6;2;5,33333333333333;6;4,25;3,33333333333333;4,25;3;5,5;8;-3;5;3;2;5;6;5;5;5,25
12/18/2024 21:57:53;12/18/2024 22:51:37;0;37.248.175.76;100;3223;1;12/18/2024 22:51:37;R_8ywqYfpvAQb1zP3; ; ; ; ;52.3435;16.8705;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;61;3;2;1; ;1; ;2;2;1;9;3;3;1;1; ; ; ; ; ;1; ; ; ; ;1;2;24;2;2;2;6;6;5;6;7;6; ; ; ; ;8,883;47,822;144,512;16; ; ; ; ;5;4;4;4;4;4;4;1;3;6;6;5; ; ; ; ; ;6;5;2;3;2;4;3;5;8;5;8;6;7;5;7;4; ; ;0;0;17,143;0;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;5; ; ;4; ;6;2;2;1;2;5; ;4;PL; ;3223; ;d5c8cf12e0debdd61e5295dadb783027;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,0377358490566038;QID43, QID56;1;6;5;3;6;6;5;2;5,66666666666667;6,33333333333333;4,25;4;3,25;4,25;5;7;-4,25;1;4;-3;6;6;5;5;5,5
12/18/2024 22:26:56;12/18/2024 22:53:21;0;31.183.159.85;100;1585;1;12/18/2024 22:53:22;R_8jQjaHCq36ZUQO2; ; ; ; ;51.7646;19.4641;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2; ;4;4;5; ;1; ;2;9;1;1;7;6;3;1; ; ; ; ; ;1;1; ; ; ;2;3;23;3;3;3;4;7;7;7;5;6; ; ; ; ; ; ; ; ;2,19;170,715;182,446;56;2;1;1;1;1;3;2; ; ; ; ; ;3;1;4;4;4;5;5;6;6;4;6;4;7;7;7;7;6;6;5;6;5; ; ;20,53;21,081;33,429;2;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;3;3;4; ;5;4;4;1;1;5; ;4;PL; ;1585; ;85736f090cd7f8d9d853ca326542fcac;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0377358490566038;QID36, QID43;3;3;3;1;4;4;4;3;6;6;1,25;2;4,75;6;5,75;8;-1,75;0;4;-4;5;5;4;4;4,5
